timestamp,temperature_C,wind_speed_mps,solar_radiation_Wpm2,current_A,
2023-02-07 7:00:00,7.449159845,6.278725687,0.0008615589257,5,
2023-02-07 8:00:00,9.108311412,10.69401918,0.09209869595,8.407926429,
2023-02-07 9:00:00,9.228952153,4.064780933,0.1008881581,10.59165619,
2023-02-07 10:00:00,7.475550442,3.550651577,0.1009808701,7.427981226,
2023-02-07 11:00:00,10.358004,4.714346723,0.1062077928,11.29457902,
2023-02-07 12:00:00,12.04848062,7.756714443,0.1067504822,9.868290729,
2023-02-07 13:00:00,12.21315189,4.267760621,0.109417316,9.310192204,
2023-02-07 14:00:00,12.14103188,5.248875196,0.1401423497,12.28519475,
2023-02-07 15:00:00,12.41795222,5.193381406,0.142907064,11.94190111,
2023-02-07 16:00:00,11.72382362,5.078993522,0.1434012639,11.36038746,
2023-02-07 17:00:00,9.738568689,3.695203079,0.0008615589257,9.846970626,
2023-02-07 18:00:00,8.17298584,4.725417864,0.0008615589257,13.79787401,
2023-02-07 19:00:00,6.560447987,4.639794797,0.0008615589257,9.971979476,
2023-02-07 20:00:00,8.622310517,4.984870681,0.0008615589257,10.58142213,
2023-02-07 21:00:00,3.720706737,6.887033636,0.0008615589257,10.55938608,
2023-02-07 22:00:00,4.844869777,8.521256069,0.0008615589257,5,
2023-02-07 23:00:00,2.295111513,3.319130475,0.0008615589257,5.168694004,
2023-02-08 0:00:00,-2.144781836,4.21601275,0.0008615589257,5,
2023-02-08 1:00:00,5.726627885,3.349976203,0.0008615589257,5,
2023-02-08 2:00:00,3.380635453,5.374203074,0.0008615589257,5,
2023-02-08 3:00:00,5.614394145,3.923301085,0,5,
2023-02-08 4:00:00,3.353125986,5.479593667,0,5,
2023-02-08 5:00:00,2.490087623,7.207253821,0,5,
2023-02-08 6:00:00,4.678484325,-0.05166337161,0,6.63726449,
2023-02-08 7:00:00,4.459416358,5.983559779,0,8.034018653,
2023-02-08 8:00:00,5.776315188,4.079625902,0.1502361899,9.08028162,
2023-02-08 9:00:00,13.01924944,5.920844536,0.2046541267,9.119611369,
2023-02-08 10:00:00,10.28385783,3.207061124,0.2148507715,9.707113724,
2023-02-08 11:00:00,12.68056681,7.392521977,0.215514787,11.21329313,
2023-02-08 12:00:00,13.85888658,6.826561236,0.2374883993,8.920662303,
2023-02-08 13:00:00,12.68515351,6.136704297,0.2379314599,7.37311775,
2023-02-08 14:00:00,14.90580346,6.586451436,0.2390024489,8.910107924,
2023-02-08 15:00:00,12.2861365,3.508759066,0.2439154593,10.80502901,
2023-02-08 16:00:00,18.52331579,3.760752491,0.243969319,9.623599222,
2023-02-08 17:00:00,6.265913424,6.504872402,0.0008615589257,12.94659447,
2023-02-08 18:00:00,7.08021007,3.464541714,0.0008615589257,11.02061449,
2023-02-08 19:00:00,9.363887471,7.891270093,0.0008615589257,11.23397944,
2023-02-08 20:00:00,2.775246236,4.352817857,0.0008615589257,9.886783966,
2023-02-08 21:00:00,5.014979054,6.00378878,0.0008615589257,9.989373612,
2023-02-08 22:00:00,2.751746532,9.198499039,0.0008615589257,5.508520986,
2023-02-08 23:00:00,2.146586723,3.587553292,0.0008615589257,6.746664444,
2023-02-09 0:00:00,4.138851942,5.137523502,0.0008615589257,5.061911182,
2023-02-09 1:00:00,1.508492724,7.108366329,0.0008615589257,5,
2023-02-09 2:00:00,-0.455111311,6.902554778,0.0008615589257,5,
2023-02-09 3:00:00,3.254505575,4.34436938,0,5.225168606,
2023-02-09 4:00:00,2.183513127,3.966539125,0,5,
2023-02-09 5:00:00,-0.2500766508,4.533728135,0,5.40674862,
2023-02-09 6:00:00,2.301460938,7.895715532,0,5,
2023-02-09 7:00:00,5.254924193,4.441788287,0,7.563208523,
2023-02-09 8:00:00,9.078821625,5.156231385,0.2567155153,9.731467583,
2023-02-09 9:00:00,8.902038566,4.146427058,0.2877810255,8.808509986,
2023-02-09 10:00:00,12.37409459,6.41109713,0.2879711672,12.09707072,
2023-02-09 11:00:00,11.79948208,5.311050075,0.2895803049,11.1081417,
2023-02-09 12:00:00,11.41557776,2.993132378,0.3053215869,8.730123351,
2023-02-09 13:00:00,13.11532797,3.062351772,0.3127156147,7.75611411,
2023-02-09 14:00:00,14.61173389,1.002788867,0.3338506954,10.48159161,
2023-02-09 15:00:00,12.05418795,3.337357182,0.3400913642,9.981172523,
2023-02-09 16:00:00,9.648660902,6.587891607,0.3468876589,8.685635999,
2023-02-09 17:00:00,10.72296856,7.647521076,0.3584273347,13.22582893,
2023-02-09 18:00:00,6.945807534,6.371116726,0.0008615589257,12.69102413,
2023-02-09 19:00:00,10.33892042,6.109264401,0.0008615589257,12.21324648,
2023-02-09 20:00:00,8.324371026,4.746947901,0.0008615589257,11.26777254,
2023-02-09 21:00:00,4.284917025,6.54982911,0.0008615589257,8.358225181,
2023-02-09 22:00:00,4.460282856,5.572556446,0.0008615589257,5.594946565,
2023-02-09 23:00:00,2.334353301,8.608897944,0.0008615589257,6.636386621,
2023-02-10 0:00:00,4.856049026,4.803109372,0.0008615589257,5,
2023-02-10 1:00:00,-1.870691743,7.686016167,0.0008615589257,5,
2023-02-10 2:00:00,1.568823343,6.748228164,0.0008615589257,5,
2023-02-10 3:00:00,-0.5558141228,6.470886572,0.0008615589257,5,
2023-02-10 4:00:00,2.694667518,0.9770173491,0,5,
2023-02-10 5:00:00,-1.122947242,6.858379123,0,5,
2023-02-10 6:00:00,4.336822368,4.744984042,0,5.749590947,
2023-02-10 7:00:00,9.425833185,4.112147011,0.3628324332,9.218333747,
2023-02-10 8:00:00,6.484743042,2.034173918,0.3656620796,6.298655881,
2023-02-10 9:00:00,6.231373348,4.988825732,0.3733888789,11.56089279,
2023-02-10 10:00:00,12.22743925,5.067103194,0.3897382936,11.54697227,
2023-02-10 11:00:00,11.24799442,2.393996156,0.3900941282,11.04871743,
2023-02-10 12:00:00,14.97832804,2.053439654,0.3923418839,9.001839331,
2023-02-10 13:00:00,15.39371484,5.97323896,0.3974275961,10.85443144,
2023-02-10 14:00:00,15.77088902,6.743410262,0.4092105232,9.299883549,
2023-02-10 15:00:00,12.69354888,5.38056582,0.4120148969,10.84637236,
2023-02-10 16:00:00,15.59500076,7.301669299,0.4125214314,11.24111698,
2023-02-10 17:00:00,11.8273802,4.827230031,0.4180319966,13.29504051,
2023-02-10 18:00:00,7.232011764,4.891297451,0.0008615589257,13.2121459,
2023-02-10 19:00:00,6.172611902,3.165943943,0.0008615589257,8.656575571,
2023-02-10 20:00:00,8.787664854,1.879516045,0.0008615589257,11.11145149,
2023-02-10 21:00:00,6.222659463,8.709324268,0.0008615589257,12.17787025,
2023-02-10 22:00:00,2.236505487,7.2625981,0.0008615589257,5,
2023-02-10 23:00:00,1.928385203,2.214974866,0.0008615589257,5,
2023-02-11 0:00:00,1.85546114,5.311503816,0.0008615589257,5,
2023-02-11 1:00:00,3.124267288,4.799907378,0.0008615589257,5,
2023-02-11 2:00:00,0.8672763895,4.452015054,0.0008615589257,5,
2023-02-11 3:00:00,4.113149396,4.181964304,0.0008615589257,5,
2023-02-11 4:00:00,2.707028165,5.762538294,0,5,
2023-02-11 5:00:00,5.503988387,6.636351051,0,5,
2023-02-11 6:00:00,1.520235304,5.804782338,0,5,
2023-02-11 7:00:00,8.256776302,4.758963251,0,6.589405444,
2023-02-11 8:00:00,9.27707633,4.685546566,0.4415131744,7.429771826,
2023-02-11 9:00:00,9.388627039,6.873628634,0.4467546222,10.01714675,
2023-02-11 10:00:00,9.42692643,5.926889876,0.4552182158,9.938066231,
2023-02-11 11:00:00,14.82968612,5.145378926,0.462025333,11.11923966,
2023-02-11 12:00:00,12.08744012,4.928197405,0.4676266975,10.37502689,
2023-02-11 13:00:00,12.83307424,5.690541019,0.4843536636,8.607092406,
2023-02-11 14:00:00,14.2826448,4.063302623,0.4849113756,8.895805525,
2023-02-11 15:00:00,10.56024448,6.643077635,0.4913342791,9.013731967,
2023-02-11 16:00:00,11.78275762,2.848282876,0.507740772,10.44184485,
2023-02-11 17:00:00,8.526210545,4.17708698,0.5270856694,11.58526421,
2023-02-11 18:00:00,5.700809366,6.222212191,0.0008615589257,11.85332364,
2023-02-11 19:00:00,11.77543878,2.734234373,0.0008615589257,11.71706807,
2023-02-11 20:00:00,5.003201548,1.853982915,0.0008615589257,10.21354872,
2023-02-11 21:00:00,6.266998683,5.126155351,0.0008615589257,8.991242415,
2023-02-11 22:00:00,8.002111624,1.607083691,0.0008615589257,5.140698221,
2023-02-11 23:00:00,1.511097092,2.402392892,0.0008615589257,5,
2023-02-12 0:00:00,-0.4012463962,6.513188237,0.0008615589257,5,
2023-02-12 1:00:00,5.14390834,4.590429485,0.0008615589257,6.810939739,
2023-02-12 2:00:00,-0.4136753326,7.570973899,0.0008615589257,6.279297969,
2023-02-12 3:00:00,0.7981014195,2.590371318,0.0008615589257,5,
2023-02-12 4:00:00,0.9790097845,4.812095269,0,5,
2023-02-12 5:00:00,3.223459918,5.799169106,0,5,
2023-02-12 6:00:00,0.3072038737,2.65897014,0,5,
2023-02-12 7:00:00,6.906235033,7.063523809,0.5355088909,5,
2023-02-12 8:00:00,8.363410923,6.021357766,0.5537449843,8.955009267,
2023-02-12 9:00:00,11.12307263,1.781425827,0.560414841,8.204424896,
2023-02-12 10:00:00,12.75111942,4.924516408,0.5770473236,10.29648644,
2023-02-12 11:00:00,13.32348086,5.771913473,0.582017084,9.275193116,
2023-02-12 12:00:00,12.68693103,3.819886653,0.5836594578,10.17373786,
2023-02-12 13:00:00,13.57970461,2.040270189,0.5879919257,9.527425134,
2023-02-12 14:00:00,12.35754044,5.556917579,0.5932174436,10.38990304,
2023-02-12 15:00:00,13.0280051,9.422485901,0.6063652554,11.32230781,
2023-02-12 16:00:00,10.4267617,4.226031802,0.6355452449,11.40102628,
2023-02-12 17:00:00,10.92537772,8.138482363,0.6448092093,14.18259504,
2023-02-12 18:00:00,8.096451877,3.495422356,0.0008615589257,11.29585717,
2023-02-12 19:00:00,6.108429981,5.43109127,0.0008615589257,13.61743653,
2023-02-12 20:00:00,8.549926842,6.543045062,0.0008615589257,9.521476478,
2023-02-12 21:00:00,6.741647143,4.983172668,0.0008615589257,7.564864195,
2023-02-12 22:00:00,4.063254824,4.404528702,0.0008615589257,7.99602134,
2023-02-12 23:00:00,-0.5717983106,6.452255043,0.0008615589257,7.055718627,
2023-02-13 0:00:00,0.4992977108,8.782910231,0.0008615589257,5,
2023-02-13 1:00:00,1.603889199,5.601173849,0.0008615589257,5,
2023-02-13 2:00:00,2.533342202,3.967879647,0.0008615589257,5,
2023-02-13 3:00:00,2.736900428,4.620496885,0.0008615589257,5,
2023-02-13 4:00:00,2.720876374,10.03941529,0,5,
2023-02-13 5:00:00,3.112921931,5.269814233,0,5,
2023-02-13 6:00:00,3.656604006,3.811172603,0,5,
2023-02-13 7:00:00,4.454841651,2.709864167,0.6527529185,7.197507032,
2023-02-13 8:00:00,11.23698404,1.348197812,0.6618270372,6.47999838,
2023-02-13 9:00:00,11.54946381,5.727168548,0.6639521153,10.2007055,
2023-02-13 10:00:00,12.45575324,6.309283986,0.6662416593,9.593680879,
2023-02-13 11:00:00,10.03586247,4.20660764,0.669334793,10.71140135,
2023-02-13 12:00:00,11.56851724,4.970059164,0.6732270804,10.37430091,
2023-02-13 13:00:00,13.60579819,2.659076581,0.6754722687,10.41770925,
2023-02-13 14:00:00,12.89475087,5.26585693,0.67632031,7.766462595,
2023-02-13 15:00:00,11.34909677,5.962990641,0.6795390628,8.434639166,
2023-02-13 16:00:00,12.56550817,3.929671466,0.6912476717,13.22892502,
2023-02-13 17:00:00,6.898766816,8.380905339,0.7011284984,12.65511027,
2023-02-13 18:00:00,8.904821411,3.325787347,0.0008615589257,12.44314412,
2023-02-13 19:00:00,8.90045539,5.566953208,0.0008615589257,9.21025238,
2023-02-13 20:00:00,7.541483061,6.696634439,0.0008615589257,11.5049954,
2023-02-13 21:00:00,1.682580625,4.845421,0.0008615589257,10.73464499,
2023-02-13 22:00:00,0.3822670729,4.623046362,0.0008615589257,6.544486617,
2023-02-13 23:00:00,2.626644196,2.142267699,0.0008615589257,5,
2023-02-14 0:00:00,1.134617606,7.714682991,0.0008615589257,5,
2023-02-14 1:00:00,-0.536832513,4.660213597,0.0008615589257,5,
2023-02-14 2:00:00,-2.577649565,6.07473085,0.0008615589257,5,
2023-02-14 3:00:00,0.1330678587,6.345440976,0.0008615589257,5,
2023-02-14 4:00:00,2.193205127,3.743403016,0,5,
2023-02-14 5:00:00,2.719206157,4.604942791,0,5,
2023-02-14 6:00:00,1.82055197,7.668964701,0,5,
2023-02-14 7:00:00,3.53814737,2.765604669,0.7073355805,6.502112,
2023-02-14 8:00:00,7.238945498,9.25583615,0.7104754878,10.44824294,
2023-02-14 9:00:00,7.930144998,3.510254429,0.7124854139,11.70909539,
2023-02-14 10:00:00,11.70324798,2.640965087,0.7267902646,9.254678768,
2023-02-14 11:00:00,13.70254784,5.264618041,0.7348726308,11.05689172,
2023-02-14 12:00:00,14.23134015,9.416696529,0.7484947763,9.226469721,
2023-02-14 13:00:00,11.47188446,1.178068129,0.7495654466,9.789836522,
2023-02-14 14:00:00,14.68738014,4.717968563,0.7530320909,8.166844473,
2023-02-14 15:00:00,13.68846027,5.952530035,0.7660583939,11.25816888,
2023-02-14 16:00:00,15.37912374,5.067299917,0.7677349287,11.31835114,
2023-02-14 17:00:00,14.88359889,5.76384334,0.0008615589257,9.624203552,
2023-02-14 18:00:00,12.00457756,3.563933836,0.0008615589257,11.52724584,
2023-02-14 19:00:00,7.105796789,3.800556308,0.0008615589257,9.191253323,
2023-02-14 20:00:00,5.183451123,4.703154706,0.0008615589257,8.49678141,
2023-02-14 21:00:00,5.031281223,2.740223824,0.0008615589257,8.228289763,
2023-02-14 22:00:00,3.083490553,4.910627197,0.0008615589257,7.223218245,
2023-02-14 23:00:00,7.379597445,4.222509413,0.0008615589257,5,
2023-02-15 0:00:00,4.449360084,4.05990963,0.0008615589257,5,
2023-02-15 1:00:00,3.284761851,5.641012825,0.0008615589257,5,
2023-02-15 2:00:00,3.474982218,1.358681014,0.0008615589257,5,
2023-02-15 3:00:00,4.780975585,4.541819793,0,5,
2023-02-15 4:00:00,3.774765694,9.634707531,0,5,
2023-02-15 5:00:00,2.950790459,2.827780627,0,5,
2023-02-15 6:00:00,5.852617521,7.571000993,0,5.077750243,
2023-02-15 7:00:00,7.368923962,5.109312242,0.7844733555,6.489016424,
2023-02-15 8:00:00,5.693855182,3.794084382,0.7863180904,7.146070996,
2023-02-15 9:00:00,14.64910458,2.358716681,0.7933897275,12.51855649,
2023-02-15 10:00:00,10.43094203,5.279363931,0.7976368692,13.43729743,
2023-02-15 11:00:00,15.97781558,7.906794212,0.8150465086,10.44443564,
2023-02-15 12:00:00,13.22575859,4.22157771,0.8317595647,9.976609456,
2023-02-15 13:00:00,16.31293298,4.838077151,0.8337307088,11.60463371,
2023-02-15 14:00:00,14.20248965,7.0207417,0.8363065327,10.02924556,
2023-02-15 15:00:00,10.73505306,5.681741583,0.8504931696,11.23795103,
2023-02-15 16:00:00,14.60587061,1.855448441,0.8651570563,10.93037306,
2023-02-15 17:00:00,14.0335058,5.197774432,0.8734702013,11.64566803,
2023-02-15 18:00:00,9.406037414,8.024469821,0.0008615589257,11.02321198,
2023-02-15 19:00:00,9.878518537,4.926117627,0.0008615589257,10.60513745,
2023-02-15 20:00:00,5.482599839,-0.482978859,0.0008615589257,12.61633343,
2023-02-15 21:00:00,5.700445769,5.776429983,0.0008615589257,12.36985244,
2023-02-15 22:00:00,6.586127317,4.603087121,0.0008615589257,7.441302727,
2023-02-15 23:00:00,4.097458978,1.341811172,0.0008615589257,6.71154763,
2023-02-16 0:00:00,3.70531171,1.64158382,0.0008615589257,5,
2023-02-16 1:00:00,4.235601925,6.950214287,0.0008615589257,5,
2023-02-16 2:00:00,5.385808531,3.535234509,0.0008615589257,5,
2023-02-16 3:00:00,4.445224267,3.185007239,0.0008615589257,5,
2023-02-16 4:00:00,3.344924661,4.928722878,0,5,
2023-02-16 5:00:00,3.446602638,3.711594003,0,5,
2023-02-16 6:00:00,4.95425566,5.200097256,0,5,
2023-02-16 7:00:00,3.828477315,4.594559941,0.8735802819,5,
2023-02-16 8:00:00,8.528380465,2.60000884,0.8752953567,6.357480014,
2023-02-16 9:00:00,7.357864033,3.977604403,0.8787584159,9.478926538,
2023-02-16 10:00:00,10.64730315,5.885506643,0.8851210904,9.205105526,
2023-02-16 11:00:00,14.26045665,5.08383608,0.8946327611,7.957051118,
2023-02-16 12:00:00,13.09314507,4.836115035,0.9011963803,8.785084827,
2023-02-16 13:00:00,16.91413265,8.874768482,0.924276997,9.875899946,
2023-02-16 14:00:00,14.04962886,6.462075051,0.9314450166,14.54386057,
2023-02-16 15:00:00,15.95874701,6.70488253,0.9323517947,9.979919585,
2023-02-16 16:00:00,12.09494544,4.668063184,0.9375733399,9.997338248,
2023-02-16 17:00:00,10.85909096,5.440290381,0.0008615589257,9.306717856,
2023-02-16 18:00:00,11.81826041,4.137800021,0.0008615589257,10.36055641,
2023-02-16 19:00:00,7.951408311,6.555099531,0.0008615589257,12.82100975,
2023-02-16 20:00:00,7.760828587,4.779200192,0.0008615589257,13.17300611,
2023-02-16 21:00:00,4.86755919,5.444755498,0.0008615589257,8.812185932,
2023-02-16 22:00:00,-0.07626506907,5.321222604,0.0008615589257,7.444693156,
2023-02-16 23:00:00,2.282068911,4.963666237,0.0008615589257,8.634100494,
2023-02-17 0:00:00,5.750448343,10.87637613,0.0008615589257,6.436369054,
2023-02-17 1:00:00,2.99763925,3.666761445,0.0008615589257,5,
2023-02-17 2:00:00,3.943621784,3.64857694,0.0008615589257,5,
2023-02-17 3:00:00,4.186144647,6.388193494,0,5,
2023-02-17 4:00:00,4.384440328,3.809662002,0,5,
2023-02-17 5:00:00,6.811168464,4.417187277,0,5,
2023-02-17 6:00:00,4.019347613,2.827178093,0,6.826870259,
2023-02-17 7:00:00,9.524911757,5.983115839,0.9625503685,5.552983403,
2023-02-17 8:00:00,9.044501378,6.008514489,0.9735179492,8.574081175,
2023-02-17 9:00:00,11.07081551,4.36961588,0.9799342963,10.08542259,
2023-02-17 10:00:00,7.812301679,6.429633377,0.987082968,10.81921931,
2023-02-17 11:00:00,13.77680028,1.283749973,1.003456736,9.197965632,
2023-02-17 12:00:00,15.7966546,3.586293197,1.013242613,10.08980474,
2023-02-17 13:00:00,14.67185777,4.660041628,1.023840212,10.66666198,
2023-02-17 14:00:00,16.73066386,2.655435006,1.02465563,10.77889143,
2023-02-17 15:00:00,16.23568878,1.502573925,1.026151749,10.71202042,
2023-02-17 16:00:00,12.2779729,4.38420807,1.049610602,9.360192285,
2023-02-17 17:00:00,11.46877735,6.388040174,1.052759741,11.30438854,
2023-02-17 18:00:00,9.125403555,7.564216783,0.0008615589257,12.46903362,
2023-02-17 19:00:00,7.606919974,3.905424234,0.0008615589257,13.08493185,
2023-02-17 20:00:00,7.355065399,6.466431675,0.0008615589257,11.82839921,
2023-02-17 21:00:00,6.331163347,6.273084076,0.0008615589257,8.626462166,
2023-02-17 22:00:00,0.4754256137,7.437216349,0.0008615589257,7.301819621,
2023-02-17 23:00:00,3.542080969,4.299617939,0.0008615589257,5.406578265,
2023-02-18 0:00:00,3.78239497,1.40299901,0.0008615589257,5,
2023-02-18 1:00:00,2.732398388,5.140371705,0.0008615589257,5,
2023-02-18 2:00:00,2.161287962,2.972412518,0.0008615589257,5,
2023-02-18 3:00:00,0.4511002894,3.552989782,0.0008615589257,5,
2023-02-18 4:00:00,0.3598470729,4.397561712,0,5,
2023-02-18 5:00:00,2.702886485,4.322144737,0,5.371078576,
2023-02-18 6:00:00,1.248977822,5.283118534,0,5,
2023-02-18 7:00:00,6.51455069,6.406312633,1.064294701,7.035179783,
2023-02-18 8:00:00,6.665022665,4.264528833,1.068246805,8.06644361,
2023-02-18 9:00:00,10.83450068,5.791395013,1.068315876,11.68407229,
2023-02-18 10:00:00,11.18964052,5.02963202,1.075471366,12.42580507,
2023-02-18 11:00:00,9.364934164,6.870988792,1.081892297,9.176679552,
2023-02-18 12:00:00,12.2389691,4.622816298,1.087624382,11.37441414,
2023-02-18 13:00:00,14.85182332,4.842146648,1.113626644,11.50380528,
2023-02-18 14:00:00,16.2475533,4.251199104,1.116356359,10.9598793,
2023-02-18 15:00:00,13.42134625,4.67550292,1.118052109,9.849781204,
2023-02-18 16:00:00,13.21272822,3.433023743,1.145352075,7.977324031,
2023-02-18 17:00:00,11.22106935,3.234805428,0.0008615589257,13.14814907,
2023-02-18 18:00:00,9.464272409,6.551530771,0.0008615589257,11.0674867,
2023-02-18 19:00:00,6.974203185,2.833596634,0.0008615589257,11.18034743,
2023-02-18 20:00:00,7.23922655,4.361763821,0.0008615589257,11.7403537,
2023-02-18 21:00:00,4.782367591,7.030685573,0.0008615589257,8.68184943,
2023-02-18 22:00:00,7.557582227,4.29459841,0.0008615589257,5.52523936,
2023-02-18 23:00:00,2.416634384,6.657480907,0.0008615589257,5,
2023-02-19 0:00:00,3.472599366,3.817908559,0.0008615589257,5,
2023-02-19 1:00:00,0.4881717862,2.897672787,0.0008615589257,5,
2023-02-19 2:00:00,2.051474148,1.81034829,0.0008615589257,5,
2023-02-19 3:00:00,0.6005033468,7.625448139,0,5,
2023-02-19 4:00:00,1.980692145,2.726257637,0,5,
2023-02-19 5:00:00,5.865322901,6.49437318,0,5,
2023-02-19 6:00:00,4.859840314,3.000105946,0,5,
2023-02-19 7:00:00,8.703882783,7.634767836,1.152265107,7.039574684,
2023-02-19 8:00:00,7.951412782,9.413565449,1.15903109,9.101179377,
2023-02-19 9:00:00,11.9889288,1.626939881,1.164786591,11.83677128,
2023-02-19 10:00:00,13.56750956,2.830487132,1.169591468,11.36133252,
2023-02-19 11:00:00,14.37580328,6.546263728,1.187583418,11.37329726,
2023-02-19 12:00:00,16.10335788,6.026085847,1.201443111,9.268561712,
2023-02-19 13:00:00,15.47984367,6.55384371,1.20909405,7.564985085,
2023-02-19 14:00:00,13.54219521,3.852488899,1.228006381,10.05660392,
2023-02-19 15:00:00,10.91121642,8.975068322,1.228435093,7.892630664,
2023-02-19 16:00:00,11.8930695,5.236098933,1.233436911,10.64598456,
2023-02-19 17:00:00,11.85401839,2.566074846,0.0008615589257,12.12553634,
2023-02-19 18:00:00,12.17561683,4.493703,0.0008615589257,11.83987834,
2023-02-19 19:00:00,9.72292908,2.592866208,0.0008615589257,10.05111661,
2023-02-19 20:00:00,6.827149476,8.181882717,0.0008615589257,13.6370631,
2023-02-19 21:00:00,5.303968363,3.679337474,0.0008615589257,9.764460016,
2023-02-19 22:00:00,5.019925478,5.984966969,0.0008615589257,8.702584131,
2023-02-19 23:00:00,5.128769557,4.05865371,0.0008615589257,7.118193236,
2023-02-20 0:00:00,3.341098169,3.76922538,0.0008615589257,5.535562365,
2023-02-20 1:00:00,1.770131932,1.179491637,0.0008615589257,5,
2023-02-20 2:00:00,0.901491263,6.196349206,0.0008615589257,5.857196823,
2023-02-20 3:00:00,1.337995507,7.598362505,0,5,
2023-02-20 4:00:00,1.879358696,3.168064837,0,5,
2023-02-20 5:00:00,3.935706804,1.90954177,0,5,
2023-02-20 6:00:00,3.59517192,6.606632085,0,5,
2023-02-20 7:00:00,5.906922002,1.707517302,1.249021514,6.875429455,
2023-02-20 8:00:00,9.866610338,7.439065872,1.251667411,6.854137385,
2023-02-20 9:00:00,11.63146673,3.191209754,1.262913038,10.35555004,
2023-02-20 10:00:00,15.70344999,2.793414514,1.264300843,10.24056635,
2023-02-20 11:00:00,14.07047427,5.496924842,1.269365262,11.88743802,
2023-02-20 12:00:00,11.6840558,2.92372143,1.304085491,12.35321764,
2023-02-20 13:00:00,11.6519785,3.585777837,1.310433399,8.586365167,
2023-02-20 14:00:00,14.81441703,5.707963865,1.338122291,10.67661768,
2023-02-20 15:00:00,13.70974626,0.1417753257,1.344409734,10.81960658,
2023-02-20 16:00:00,12.61324739,8.284838492,1.395693867,12.5492355,
2023-02-20 17:00:00,9.254333685,5.087280265,1.397578655,12.74915852,
2023-02-20 18:00:00,8.393459176,2.414067975,0.0008615589257,13.68153277,
2023-02-20 19:00:00,11.04489146,2.965509261,0.0008615589257,12.10697019,
2023-02-20 20:00:00,9.639783254,6.983292757,0.0008615589257,9.223351599,
2023-02-20 21:00:00,6.835116756,6.20210587,0.0008615589257,9.122514406,
2023-02-20 22:00:00,6.346581339,7.773561315,0.0008615589257,7.846455944,
2023-02-20 23:00:00,1.769930084,3.63451431,0.0008615589257,5,
2023-02-21 0:00:00,4.053461133,5.593167674,0.0008615589257,5,
2023-02-21 1:00:00,1.62156278,5.853135824,0.0008615589257,5,
2023-02-21 2:00:00,5.239639993,6.390535001,0.0008615589257,5,
2023-02-21 3:00:00,3.888250276,7.254562247,0.0008615589257,5,
2023-02-21 4:00:00,0.3249610004,3.565472188,0,5,
2023-02-21 5:00:00,1.771294244,4.771659464,0,5,
2023-02-21 6:00:00,5.294338642,3.779700509,0,5,
2023-02-21 7:00:00,5.206035298,4.894776253,1.40265229,6.012862622,
2023-02-21 8:00:00,11.17246533,6.396865564,1.409632542,9.69315745,
2023-02-21 9:00:00,6.949034564,1.691928999,1.414719119,8.488296501,
